HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Time
1,345;1,991;4,95;0;2;0;-0,001;-0,132;0;13,382
1,345;1,991;4,95;0;2;0;-0,001;-0,132;0;13,386
1,345;1,991;4,95;0;2;0;-0,001;-0,132;0;13,39
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,393
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,397
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,4
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,404
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,407
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,41
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,413
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,416
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,419
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,423
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,426
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,429
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,432
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,435
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,439
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,443
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,446
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,449
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,452
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,456
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,459
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,462
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,465
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,468
1,345;1,982;4,95;0;2;0;-0,002;-0,132;0;13,473
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,477
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,481
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,495
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,5
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,505
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,51
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,514
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,517
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,52
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,533
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,538
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,541
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,545
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,548
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,552
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,556
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,56
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,564
1,345;1,973;4,95;0;2;0;-0,003;-0,132;0;13,569
1,336;1,973;4,95;0;2;0;-0,003;-0,131;0;13,573
1,336;1,973;4,95;0;2;0;-0,003;-0,131;0;13,578
1,336;1,964;4,95;0;2;0;-0,003;-0,131;0;13,584
1,336;1,964;4,95;0;2;0;-0,003;-0,131;0;13,59
1,326;1,964;4,95;0;2;0;-0,003;-0,131;0;13,596
1,326;1,964;4,95;0;2;0;-0,003;-0,131;0;13,6
1,326;1,964;4,95;0;2;0;-0,003;-0,131;0;13,616
1,317;1,955;4,95;0;2;0;-0,004;-0,13;0,001;13,619
1,299;1,946;4,95;0;2;0;-0,005;-0,128;0,001;13,623
1,299;1,946;4,95;0;2;0;-0,005;-0,128;0,001;13,628
1,271;1,938;4,95;0;2;0;-0,006;-0,125;0,001;13,631
1,271;1,938;4,95;0;2;0;-0,006;-0,125;0,001;13,635
1,234;1,911;4,95;0;2;0;-0,009;-0,122;0,001;13,638
1,234;1,911;4,95;0;2;0;-0,009;-0,122;0,001;13,643
1,188;1,893;4,95;0;2;0;-0,01;-0,118;0,001;13,659
1,106;1,867;4,95;0;2;0;-0,013;-0,11;0,001;13,664
1,106;1,867;4,95;0;2;0;-0,013;-0,11;0,001;13,669
1,079;1,85;4,95;0;2;0;-0,015;-0,107;0,002;13,688
0,998;1,824;4,95;0;2;0;-0,017;-0,099;0,002;13,708
0,962;1,815;4,95;0;2;0;-0,018;-0,096;0,002;13,713
0,944;1,815;4,95;0;2;0;-0,018;-0,094;0,002;13,718
0,926;1,815;4,95;0;2;0;-0,018;-0,092;0,002;13,721
0,926;1,815;4,95;0;2;0;-0,018;-0,092;0,002;13,726
0,908;1,807;4,95;0;2;0;-0,019;-0,091;0,002;13,73
0,908;1,807;4,95;0;2;0;-0,019;-0,091;0,002;13,734
0,891;1,807;4,95;0;2;0;-0,019;-0,089;0,002;13,737
0,891;1,807;4,95;0;2;0;-0,019;-0,089;0,002;13,742
0,864;1,807;4,95;0;2;0;-0,019;-0,086;0,002;13,747
0,864;1,807;4,95;0;2;0;-0,019;-0,086;0,002;13,751
0,846;1,798;4,95;0;2;0;-0,02;-0,085;0,002;13,756
0,819;1,798;4,95;0;2;0;-0,02;-0,082;0,002;13,762
0,819;1,798;4,95;0;2;0;-0,02;-0,082;0,002;13,768
0,802;1,799;4,95;0;2;0;-0,02;-0,08;0,002;13,773
0,784;1,799;4,95;0;2;0;-0,02;-0,078;0,002;13,779
0,766;1,79;4,95;0;2;0;-0,021;-0,077;0,002;13,784
0,766;1,79;4,95;0;2;0;-0,021;-0,077;0,002;13,789
0,749;1,79;4,95;0;2;0;-0,021;-0,075;0,002;13,795
0,74;1,79;4,95;0;2;0;-0,021;-0,074;0,002;13,8
0,731;1,79;4,95;0;2;0;-0,021;-0,073;0,002;13,804
0,731;1,79;4,95;0;2;0;-0,021;-0,073;0,002;13,808
0,722;1,79;4,95;0;2;0;-0,021;-0,072;0,002;13,812
0,722;1,79;4,95;0;2;0;-0,021;-0,072;0,002;13,815
0,713;1,79;4,95;0;2;0;-0,021;-0,071;0,001;13,819
0,713;1,79;4,95;0;2;0;-0,021;-0,071;0,001;13,822
0,704;1,79;4,95;0;2;0;-0,021;-0,071;0,001;13,827
0,704;1,79;4,95;0;2;0;-0,021;-0,071;0,001;13,83
0,696;1,79;4,95;0;2;0;-0,021;-0,07;0,001;13,834
0,696;1,79;4,95;0;2;0;-0,021;-0,07;0,001;13,838
0,687;1,791;4,95;0;2;0;-0,021;-0,069;0,001;13,842
0,687;1,791;4,95;0;2;0;-0,021;-0,069;0,001;13,848
0,669;1,791;4,95;0;2;0;-0,021;-0,067;0,001;13,854
0,66;1,791;4,95;0;2;0;-0,021;-0,066;0,001;13,86
0,643;1,791;4,95;0;2;0;-0,021;-0,065;0,001;13,865
0,643;1,791;4,95;0;2;0;-0,021;-0,065;0,001;13,87
0,634;1,791;4,95;0;2;0;-0,021;-0,064;0,001;13,875
0,625;1,8;4,95;0;2;0;-0,02;-0,063;0,001;13,88
0,625;1,8;4,95;0;2;0;-0,02;-0,063;0,001;13,886
0,617;1,8;4,95;0;2;0;-0,02;-0,062;0,001;13,891
0,608;1,8;4,95;0;2;0;-0,02;-0,061;0,001;13,895
0,608;1,8;4,95;0;2;0;-0,02;-0,061;0,001;13,899
0,608;1,8;4,95;0;2;0;-0,02;-0,061;0,001;13,902
0,608;1,8;4,95;0;2;0;-0,02;-0,061;0,001;13,907
0,599;1,8;4,95;0;2;0;-0,02;-0,06;0,001;13,91
0,599;1,8;4,95;0;2;0;-0,02;-0,06;0,001;13,93
0,59;1,791;4,95;0;2;0;-0,021;-0,059;0,001;13,935
0,59;1,791;4,95;0;2;0;-0,021;-0,059;0,001;13,938
0,59;1,791;4,95;0;2;0;-0,021;-0,059;0,001;13,942
0,59;1,791;4,95;0;2;0;-0,021;-0,059;0,001;13,958
0,581;1,791;4,95;0;2;0;-0,021;-0,058;0,001;13,963
0,581;1,791;4,95;0;2;0;-0,021;-0,058;0,001;13,967
0,581;1,791;4,95;0;2;0;-0,021;-0,058;0,001;13,971
0,581;1,791;4,95;0;2;0;-0,021;-0,058;0,001;13,976
0,581;1,782;4,95;0;2;0;-0,022;-0,058;0,001;13,98
0,581;1,782;4,95;0;2;0;-0,022;-0,058;0,001;13,985
0,581;1,782;4,95;0;2;0;-0,022;-0,058;0,001;13,989
0,581;1,782;4,95;0;2;0;-0,022;-0,058;0,001;13,993
0,573;1,782;4,95;0;2;0;-0,022;-0,058;0,001;13,997
0,573;1,782;4,95;0;2;0;-0,022;-0,058;0,001;14
0,564;1,774;4,95;0;2;0;-0,023;-0,057;0,001;14,005
0,564;1,774;4,95;0;2;0;-0,023;-0,057;0,001;14,008
0,564;1,774;4,95;0;2;0;-0,023;-0,057;0,001;14,011
0,564;1,774;4,95;0;2;0;-0,023;-0,057;0,001;14,014
0,555;1,765;4,95;0;2;0;-0,024;-0,056;0,001;14,018
0,555;1,765;4,95;0;2;0;-0,024;-0,056;0,001;14,022
0,529;1,748;4,95;0;2;0;-0,025;-0,053;0,001;14,026
0,529;1,748;4,95;0;2;0;-0,025;-0,053;0,001;14,031
0,485;1,722;4,95;0;2;0;-0,028;-0,049;0,001;14,035
0,485;1,722;4,95;0;2;0;-0,028;-0,049;0,001;14,039
0,433;1,687;4,95;0;2;0;-0,031;-0,044;0,001;14,042
0,433;1,687;4,95;0;2;0;-0,031;-0,044;0,001;14,048
0,39;1,644;4,95;0;2;0;-0,036;-0,039;0,001;14,064
0,294;1,575;4,95;0;2;0;-0,043;-0,03;0,001;14,069
0,242;1,532;4,95;0;2;0;-0,047;-0,024;0,001;14,073
0,19;1,506;4,95;0;2;0;-0,05;-0,019;0,001;14,077
0,19;1,506;4,95;0;2;0;-0,05;-0,019;0,001;14,081
0,13;1,48;4,95;0;2;0;-0,052;-0,013;0,001;14,097
0,026;1,427;4,95;0;2;0;-0,058;-0,003;0;14,112
-0,061;1,383;4,95;0;2;0;-0,062;0,006;0;14,116
-0,061;1,383;4,95;0;2;0;-0,062;0,006;0;14,12
-0,086;1,375;4,95;0;2;0;-0,063;0,009;-0,001;14,125
-0,086;1,375;4,95;0;2;0;-0,063;0,009;-0,001;14,129
-0,104;1,366;4,95;0;2;0;-0,064;0,01;-0,001;14,132
-0,104;1,366;4,95;0;2;0;-0,064;0,01;-0,001;14,136
-0,112;1,357;4,95;0;2;0;-0,065;0,011;-0,001;14,14
-0,112;1,357;4,95;0;2;0;-0,065;0,011;-0,001;14,145
-0,13;1,357;4,95;0;2;0;-0,065;0,013;-0,001;14,15
-0,138;1,348;4,95;0;2;0;-0,065;0,014;-0,001;14,153
-0,138;1,348;4,95;0;2;0;-0,065;0,014;-0,001;14,158
-0,147;1,348;4,95;0;2;0;-0,065;0,015;-0,001;14,162
-0,147;1,348;4,95;0;2;0;-0,065;0,015;-0,001;14,167
-0,156;1,348;4,95;0;2;0;-0,065;0,016;-0,001;14,172
-0,156;1,348;4,95;0;2;0;-0,065;0,016;-0,001;14,175
-0,156;1,348;4,95;0;2;0;-0,065;0,016;-0,001;14,179
-0,156;1,348;4,95;0;2;0;-0,065;0,016;-0,001;14,182
-0,156;1,348;4,95;0;2;0;-0,065;0,016;-0,001;14,189
-0,164;1,339;4,95;0;2;0;-0,066;0,017;-0,001;14,193
-0,164;1,339;4,95;0;2;0;-0,066;0,017;-0,001;14,197
-0,164;1,339;4,95;0;2;0;-0,066;0,017;-0,001;14,202
-0,164;1,339;4,95;0;2;0;-0,066;0,017;-0,001;14,208
-0,164;1,339;4,95;0;2;0;-0,066;0,017;-0,001;14,212
-0,164;1,339;4,95;0;2;0;-0,066;0,017;-0,001;14,216
-0,164;1,339;4,95;0;2;0;-0,066;0,017;-0,001;14,22
-0,164;1,339;4,95;0;2;0;-0,066;0,017;-0,001;14,227
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,231
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,234
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,237
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,24
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,243
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,247
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,25
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,253
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,256
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,259
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,263
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,267
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,271
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,275
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,279
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,283
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,29
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,294
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,299
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,302
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,308
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,314
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,317
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,32
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,323
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,326
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,33
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,333
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,336
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,339
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,342
-0,164;1,348;4,95;0;2;0;-0,065;0,017;-0,001;14,347
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,35
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,354
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,357
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,361
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,365
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,368
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,371
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,374
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,378
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,381
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,384
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,387
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,39
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,393
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,397
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,399
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,403
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,406
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,409
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,413
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,417
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,42
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,427
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,433
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,436
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,44
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,448
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,451
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,455
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,458
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,461
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,464
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,467
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,47
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,48
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,483
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,487
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,49
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,493
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,496
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,499
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,503
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,506
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,51
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,515
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,519
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,523
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,53
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,54
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,545
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,549
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,552
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,556
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,559
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,563
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,567
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,571
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,575
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,578
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,584
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,606
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,612
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,617
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,62
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,625
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,63
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,633
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,636
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,639
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,642
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,651
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,654
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,657
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,66
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,663
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,666
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,669
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,672
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,675
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,679
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,683
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,689
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,694
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,714
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,717
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,72
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,724
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,729
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,733
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,736
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,738
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,741
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,745
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,749
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,752
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,755
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,758
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,761
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,765
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,769
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,772
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,776
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,779
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,782
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,787
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,791
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,794
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,797
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,8
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,804
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,807
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,81
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,813
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,816
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,819
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,822
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,826
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,829
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,833
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,836
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,839
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,842
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,846
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,849
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,854
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,874
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,895
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,914
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,934
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,954
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,973
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;14,992
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,01
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,025
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,03
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,033
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,036
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,039
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,043
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,047
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,051
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,054
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,058
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,063
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,262
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,291
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,339
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,373
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,394
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,415
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,437
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,458
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,478
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,501
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,526
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,55
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,571
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,593
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,628
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,649
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,669
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,693
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,719
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,742
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,765
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,788
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,81
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,816
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,819
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,822
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,826
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,83
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,832
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,836
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,839
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,842
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,846
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,849
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,852
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,855
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,858
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;15,862
